,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
412,796,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
413,797,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
414,798,138,OffSeason,[2-3],Nonref,[160-260],[1-1],True
415,799,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
416,800,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
417,801,138,OffSeason,[2-3],Nonref,[160-260],[1-1],True
418,802,127,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
419,803,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
420,804,102,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
421,805,139,OffSeason,[0-1],Nonref,[260-360],[1-1],False
422,806,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
423,807,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
424,808,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
425,809,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
426,811,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
427,813,140,HighSeason,[4-7],Standard,[260-360],[3-4],True
428,814,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
429,815,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
430,816,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
431,817,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
432,818,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
433,819,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
434,820,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
435,821,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
436,822,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
437,823,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
438,824,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
439,706,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
440,825,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
441,826,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
442,827,81,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
443,828,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
444,829,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
445,830,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
446,832,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
447,833,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
448,834,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
449,835,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
450,836,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
451,837,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
452,838,56,OffSeason,[4-7],Nonref,[160-260],[2-2],False
453,839,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
454,840,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
455,841,86,LowSeason,[4-7],Standard,[0-160],[2-2],True
456,706,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
457,842,144,OffSeason,[4-7],Nonref,[260-360],[3-4],False
458,843,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
459,844,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
460,129,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
461,845,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
462,845,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
463,846,101,LowSeason,[4-7],Standard,[260-360],[5-inf],True
464,847,146,MayLongWeekend,[4-7],Standard,[160-260],[2-2],True
465,848,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
466,849,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
467,850,147,OffSeason,[2-3],Nonref,[0-160],[2-2],False
468,851,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
469,852,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
470,853,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
471,854,148,MayLongWeekend,[2-3],Standard,[160-260],[5-inf],True
472,855,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
473,856,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
474,857,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
475,858,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
476,859,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
477,860,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
478,861,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
479,862,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
480,863,115,LowSeason,[4-7],Nonref,[160-260],[2-2],True
481,863,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
482,864,149,Easter,[4-7],Nonref,[160-260],[3-4],True
483,865,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
484,867,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
485,868,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
486,871,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
487,872,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
488,873,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
489,874,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
490,876,150,OffSeason,[2-3],Nonref,[260-360],[2-2],False
491,878,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
492,879,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
493,880,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
494,881,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
495,882,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
496,883,151,OffSeason,[4-7],Nonref,[160-260],[1-1],True
497,884,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
498,885,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
499,886,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
500,888,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
501,889,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
502,890,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
503,891,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
504,892,152,Easter,[4-7],Nonref,[260-360],[5-inf],True
505,893,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
506,894,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
507,895,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
508,896,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
509,897,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
510,898,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
511,899,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
512,900,154,LowSeason,[8-inf],Standard,[160-260],[2-2],True
513,901,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
514,902,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
515,706,82,OffSeason,[4-7],Standard,[0-160],[2-2],True
516,904,127,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
517,905,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
518,906,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
519,907,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
520,908,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
521,909,156,LowSeason,[2-3],Nonref,[260-360],[2-2],False
522,910,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
523,912,87,OffSeason,[2-3],Nonref,[260-360],[3-4],True
524,913,49,Easter,[2-3],Nonref,[160-260],[3-4],True
525,913,49,Easter,[2-3],Nonref,[160-260],[3-4],True
526,915,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
527,916,150,OffSeason,[2-3],Nonref,[260-360],[2-2],False
528,917,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
529,918,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
530,919,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
531,920,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
532,922,49,Easter,[2-3],Nonref,[160-260],[3-4],True
533,923,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
534,924,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
535,706,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
536,926,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
537,927,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
538,930,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
539,931,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
540,932,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
541,933,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
542,935,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
543,936,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
544,937,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
545,938,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
546,939,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
547,940,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
548,941,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
549,942,160,OffSeason,[2-3],Standard,[260-360],[2-2],False
550,942,35,OffSeason,[2-3],Standard,[260-360],[3-4],False
551,943,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
552,944,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
553,945,161,MayLongWeekend,[2-3],Standard,[160-260],[3-4],False
554,946,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
555,947,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
556,948,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
557,949,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
558,950,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
559,951,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
560,952,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
561,953,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
562,954,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
563,955,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
564,956,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
565,957,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
566,958,82,OffSeason,[4-7],Standard,[0-160],[2-2],True
567,959,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
568,960,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
569,115,37,OffSeason,[4-7],Standard,[160-260],[1-1],False
570,961,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
571,962,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
572,963,162,Easter,[2-3],Nonref,[160-260],[3-4],False
573,949,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
574,964,35,OffSeason,[2-3],Standard,[260-360],[3-4],False
575,965,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
576,966,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
577,967,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
578,968,87,OffSeason,[2-3],Nonref,[260-360],[3-4],True
579,969,163,OffSeason,[8-inf],Nonref,[160-260],[5-inf],True
580,970,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
581,929,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
582,971,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
583,972,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
584,973,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
585,974,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
586,975,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
587,976,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
588,977,136,OffSeason,[4-7],Standard,[160-260],[5-inf],True
589,978,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
590,979,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
591,980,164,Easter,[2-3],Nonref,[260-360],[3-4],True
592,981,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
593,982,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
594,983,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
595,984,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
596,985,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
597,986,65,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
598,987,117,OffSeason,[4-7],Nonref,[160-260],[3-4],False
599,988,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
600,989,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
601,990,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
602,992,165,OffSeason,[4-7],Standard,[160-260],[5-inf],False
603,992,165,OffSeason,[4-7],Standard,[160-260],[5-inf],False
604,993,166,MayLongWeekend,[2-3],Nonref,[260-360],[5-inf],True
605,994,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
606,995,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
607,997,167,HighSeason,[4-7],Nonref,[260-360],[3-4],True
608,998,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
609,999,168,OffSeason,[4-7],Nonref,[160-260],[1-1],False
610,1000,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
611,1001,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
612,1002,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
613,1003,169,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
614,1004,117,OffSeason,[4-7],Nonref,[160-260],[3-4],False
615,1005,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
616,1006,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
617,1007,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
618,1008,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
619,1008,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
620,1009,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
621,1008,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
622,1012,170,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
623,1013,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
624,1014,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
625,1015,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
626,1016,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
627,1017,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
628,1018,37,OffSeason,[4-7],Standard,[160-260],[1-1],False
629,1019,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
630,1020,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
631,1021,65,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
632,1022,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
633,1023,109,OffSeason,[4-7],Nonref,[260-360],[3-4],True
634,1024,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
635,1026,104,OffSeason,[4-7],Nonref,[260-360],[5-inf],False
636,949,37,OffSeason,[4-7],Standard,[160-260],[1-1],False
637,1028,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
638,1029,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
639,1030,90,OffSeason,[2-3],Standard,[0-160],[2-2],False
640,1031,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
641,1032,108,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
642,1033,49,Easter,[2-3],Nonref,[160-260],[3-4],True
643,1035,117,OffSeason,[4-7],Nonref,[160-260],[3-4],False
644,1036,171,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
645,1038,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
646,1039,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
647,1040,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
648,1041,26,Easter,[2-3],Standard,[160-260],[3-4],True
649,1042,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
650,1043,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
651,1045,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
652,1046,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
653,1013,37,OffSeason,[4-7],Standard,[160-260],[1-1],False
654,1047,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
655,1048,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
656,1049,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
657,1004,173,OffSeason,[0-1],Standard,[160-260],[3-4],True
658,1051,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
659,1052,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
660,1053,174,LowSeason,[2-3],Standard,[260-360],[5-inf],False
661,1054,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
662,1056,175,Easter,[4-7],Nonref,[160-260],[2-2],True
663,1057,90,OffSeason,[2-3],Standard,[0-160],[2-2],False
664,1058,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
665,1004,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
666,1059,66,OffSeason,[2-3],Standard,[0-160],[2-2],True
667,1060,162,Easter,[2-3],Nonref,[160-260],[3-4],False
668,1061,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
669,1062,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
670,1063,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
671,1064,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
672,1066,176,HighSeason,[4-7],Standard,[260-360],[5-inf],False
673,1067,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
674,1068,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
675,1069,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
676,1070,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
677,1071,26,Easter,[2-3],Standard,[160-260],[3-4],True
678,949,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
679,706,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
680,1072,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
681,1073,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
682,1074,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
683,1075,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
684,1076,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
685,1077,90,OffSeason,[2-3],Standard,[0-160],[2-2],False
686,1078,177,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],False
687,1079,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
688,1080,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
689,1081,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
690,1004,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
691,1082,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
692,1083,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
693,1084,73,Easter,[2-3],Standard,[160-260],[2-2],True
694,269,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
695,1085,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
696,1086,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
697,1013,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
698,1087,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
699,1088,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
700,1089,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
701,1090,101,LowSeason,[4-7],Standard,[260-360],[5-inf],True
702,1091,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
703,1092,127,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
704,1092,127,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
705,1093,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
706,1094,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
707,1095,178,MayLongWeekend,[4-7],Nonref,[160-260],[5-inf],True
708,1096,54,OffSeason,[0-1],Standard,[160-260],[2-2],True
709,1097,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
710,1098,179,Easter,[4-7],Standard,[160-260],[2-2],True
711,1099,180,Easter,[2-3],Standard,[260-360],[5-inf],True
712,1100,66,OffSeason,[2-3],Standard,[0-160],[2-2],True
713,1101,136,OffSeason,[4-7],Standard,[160-260],[5-inf],True
714,1102,181,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],False
715,1103,49,Easter,[2-3],Nonref,[160-260],[3-4],True
716,1104,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
717,1105,102,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
718,1106,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
719,1107,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
720,1108,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
721,1109,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
722,1110,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
723,1112,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
724,1112,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
725,1113,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
726,1114,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
727,1115,106,OffSeason,[8-inf],Standard,[160-260],[1-1],True
728,1013,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
729,1116,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
730,1117,182,Easter,[4-7],Nonref,[0-160],[2-2],True
731,1118,183,Easter,[2-3],Standard,[0-160],[2-2],True
732,1119,75,OffSeason,[4-7],Nonref,[0-160],[2-2],True
733,1120,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
734,1121,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
735,1122,76,OffSeason,[4-7],Nonref,[160-260],[3-4],True
736,904,130,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],True
737,1123,147,OffSeason,[2-3],Nonref,[0-160],[2-2],False
738,1124,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
739,1125,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
740,1126,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
741,1128,184,OffSeason,[4-7],Standard,[260-360],[5-inf],False
742,1129,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
743,1130,162,Easter,[2-3],Nonref,[160-260],[3-4],False
744,1131,185,Easter,[2-3],Standard,[160-260],[2-2],False
745,1132,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
746,1133,138,OffSeason,[2-3],Nonref,[160-260],[1-1],True
747,1134,186,HighSeason,[2-3],Nonref,[260-360],[3-4],True
748,1135,171,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
749,1137,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
750,1138,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
751,1139,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
752,1140,187,OffSeason,[8-inf],Nonref,[160-260],[1-1],True
753,1141,188,LowSeason,[4-7],Standard,[160-260],[2-2],True
754,1142,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
755,1143,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
756,1144,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
757,1145,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
758,1146,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
759,1147,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
760,1148,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
761,1149,149,Easter,[4-7],Nonref,[160-260],[3-4],True
762,1150,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
763,1150,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
764,1151,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
765,1151,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
766,1152,149,Easter,[4-7],Nonref,[160-260],[3-4],True
767,1153,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
768,1154,189,Easter,[2-3],Nonref,[160-260],[2-2],False
769,1155,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
770,1157,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
771,1158,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
772,1159,168,OffSeason,[4-7],Nonref,[160-260],[1-1],False
773,1160,190,Easter,[0-1],Standard,[160-260],[1-1],False
774,1161,110,Easter,[2-3],Standard,[260-360],[3-4],False
775,1162,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
776,1163,49,Easter,[2-3],Nonref,[160-260],[3-4],True
777,1164,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
778,1165,191,LowSeason,[4-7],Standard,[160-260],[1-1],True
779,1166,89,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
780,800,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
781,1167,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
782,1168,117,OffSeason,[4-7],Nonref,[160-260],[3-4],False
783,1169,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
784,1170,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
785,1171,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
786,1172,71,OffSeason,[2-3],Standard,[260-360],[5-inf],False
787,706,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
788,1173,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
